2013-09-24 10:13:07.500,2013-09-27 10:01:52.500
2013-09-27 10:07:30.000,2013-10-02 09:56:15.000
2013-10-02 10:01:52.500,2013-10-07 09:50:37.500
2013-10-07 09:56:15.000,2013-10-10 09:45:00.000
2013-10-10 09:50:37.500,2013-10-15 09:39:22.500
2013-10-15 09:45:00.000,2013-10-18 09:33:45.000
2013-10-18 09:39:22.500,2013-10-23 09:28:07.500
2013-10-23 09:33:45.000,2013-10-28 09:22:30.000
2013-10-28 09:28:07.500,2013-10-31 09:16:52.500
2013-10-31 09:22:30.000,2013-11-05 09:11:15.000
2013-11-05 09:16:52.500,2013-11-08 09:05:37.500
2013-11-08 09:11:15.000,2013-11-13 09:00:00.000
2013-11-13 09:05:37.500,2013-11-18 08:54:22.500
2013-11-18 09:00:00.000,2013-11-21 08:48:45.000
2013-11-21 08:54:22.500,2013-11-26 08:43:07.500
2013-11-26 08:48:45.000,2013-12-01 18:56:15.000
2013-12-01 19:01:52.500,2013-12-04 18:50:37.500
2013-12-04 18:56:15.000,2013-12-09 18:45:00.000
2013-12-09 18:50:37.500,2013-12-12 18:39:22.500
2013-12-12 18:45:00.000,2013-12-17 18:33:45.000
2013-12-17 18:39:22.500,2013-12-22 18:28:07.500
2013-12-22 18:33:45.000,2013-12-27 10:13:07.500
2013-12-27 10:18:45.000,2014-01-02 23:03:45.000
2014-01-02 23:09:22.500,2014-01-07 22:58:07.500
2014-01-07 23:03:45.000,2014-01-12 22:52:30.000
2014-01-12 22:58:07.500,2014-01-15 22:46:52.500
2014-01-15 22:52:30.000,2014-01-21 04:18:45.000
2014-01-21 04:24:22.500,2014-01-24 04:13:07.500
2014-01-24 04:18:45.000,2014-01-29 04:07:30.000
2014-01-29 04:13:07.500,2014-02-03 04:01:52.500
2014-02-03 04:07:30.000,2014-02-06 03:56:15.000
2014-02-06 04:01:52.500,2014-02-11 03:50:37.500
2014-02-11 03:56:15.000,2014-02-14 03:45:00.000
2014-02-14 03:50:37.500,2014-02-19 09:16:52.500
2014-02-19 09:22:30.000,2014-02-24 09:11:15.000
2014-02-24 09:16:52.500,2014-02-27 09:05:37.500
2014-02-27 09:11:15.000,2014-03-04 09:00:00.000
2014-03-04 09:05:37.500,2014-03-07 08:54:22.500
2014-03-07 09:00:00.000,2014-03-12 08:48:45.000
2014-03-12 08:54:22.500,2014-03-17 08:43:07.500
2014-03-17 08:48:45.000,2014-03-20 08:37:30.000
2014-03-20 08:43:07.500,2014-03-25 08:31:52.500
2014-03-25 08:37:30.000,2014-03-28 08:26:15.000
2014-03-28 08:31:52.500,2014-04-02 08:20:37.500
2014-04-02 08:26:15.000,2014-04-07 08:15:00.000
2014-04-07 08:20:37.500,2014-04-10 08:09:22.500
2014-04-10 08:15:00.000,2014-04-15 08:03:45.000
2014-04-15 08:09:22.500,2014-04-21 07:58:07.500
2014-04-21 08:03:45.000,2014-04-24 07:52:30.000
2014-04-24 07:58:07.500,2014-04-29 07:46:52.500
2014-04-29 07:52:30.000,2014-05-02 07:41:15.000
2014-05-02 07:46:52.500,2014-05-07 07:35:37.500
2014-05-07 07:41:15.000,2014-05-12 07:30:00.000
2014-05-12 07:35:37.500,2014-05-15 07:24:22.500
2014-05-15 07:30:00.000,2014-05-20 07:18:45.000
2014-05-20 07:24:22.500,2014-05-23 07:13:07.500
2014-05-23 07:18:45.000,2014-05-28 11:15:00.000
2014-05-28 11:20:37.500,2014-06-02 11:09:22.500
2014-06-02 11:15:00.000,2014-06-05 11:03:45.000
2014-06-05 11:09:22.500,2014-06-10 10:58:07.500
2014-06-10 11:03:45.000,2014-06-13 10:52:30.000
2014-06-13 10:58:07.500,2014-06-18 10:46:52.500
2014-06-18 10:52:30.000,2014-06-23 10:41:15.000
2014-06-23 10:46:52.500,2014-06-26 10:35:37.500
2014-06-26 10:41:15.000,2014-07-01 10:30:00.000
2014-07-01 10:35:37.500,2014-07-06 19:13:07.500
2014-07-06 19:18:45.000,2014-07-09 19:07:30.000
2014-07-09 19:13:07.500,2014-07-14 19:01:52.500
2014-07-14 19:07:30.000,2014-07-17 18:56:15.000
2014-07-17 19:01:52.500,2014-07-22 18:50:37.500
2014-07-22 18:56:15.000,2014-07-27 18:45:00.000
2014-07-27 18:50:37.500,2014-07-30 18:39:22.500
2014-07-30 18:45:00.000,2014-08-04 18:33:45.000
2014-08-04 18:39:22.500,2014-08-07 18:28:07.500
2014-08-07 18:33:45.000,2014-08-12 18:22:30.000
2014-08-12 18:28:07.500,2014-08-17 18:16:52.500
2014-08-17 18:22:30.000,2014-08-20 18:11:15.000
2014-08-20 18:16:52.500,2014-08-25 22:07:30.000
2014-08-25 22:13:07.500,2014-08-28 22:01:52.500
2014-08-28 22:07:30.000,2014-09-03 02:09:22.500
2014-09-03 02:15:00.000,2014-09-08 02:03:45.000
2014-09-08 02:09:22.500,2014-09-11 01:58:07.500
2014-09-11 02:03:45.000,2014-09-16 01:52:30.000
2014-09-16 01:58:07.500,2014-09-19 01:46:52.500
2014-09-19 01:52:30.000,2014-09-24 01:41:15.000
2014-09-24 01:46:52.500,2014-09-29 01:35:37.500
2014-09-29 01:41:15.000,2014-10-02 01:30:00.000
2014-10-02 01:35:37.500,2014-10-07 01:24:22.500
2014-10-07 01:30:00.000,2014-10-10 01:18:45.000
2014-10-10 01:24:22.500,2014-10-15 01:13:07.500
2014-10-15 01:18:45.000,2014-10-20 01:07:30.000
2014-10-20 01:13:07.500,2014-10-23 01:01:52.500
2014-10-23 01:07:30.000,2014-10-28 00:56:15.000
2014-10-28 01:01:52.500,2014-10-31 00:50:37.500
2014-10-31 00:56:15.000,2014-11-05 00:45:00.000
2014-11-05 00:50:37.500,2014-11-10 00:39:22.500
2014-11-10 00:45:00.000,2014-11-13 00:33:45.000
2014-11-13 00:39:22.500,2014-11-18 00:28:07.500
2014-11-18 00:33:45.000,2014-11-21 00:22:30.000
2014-11-21 00:28:07.500,2014-11-26 00:16:52.500
2014-11-26 00:22:30.000,2014-12-01 08:09:22.500
2014-12-01 08:15:00.000,2014-12-04 08:03:45.000
2014-12-04 08:09:22.500,2014-12-09 07:58:07.500
2014-12-09 08:03:45.000,2014-12-12 07:52:30.000
2014-12-12 07:58:07.500,2014-12-17 07:46:52.500
2014-12-17 07:52:30.000,2014-12-22 07:41:15.000
2014-12-22 07:46:52.500,2014-12-26 11:37:30.000
2014-12-26 11:43:07.500,2014-12-31 11:31:52.500
2014-12-31 11:37:30.000,2015-01-06 11:26:15.000
2015-01-06 11:31:52.500,2015-01-09 11:20:37.500
2015-01-09 11:26:15.000,2015-01-14 11:15:00.000
2015-01-14 11:20:37.500,2015-01-19 11:09:22.500
2015-01-19 11:15:00.000,2015-01-22 15:11:15.000
2015-01-22 15:28:07.500,2015-01-27 15:05:37.500
2015-01-27 15:11:15.000,2015-01-30 15:00:00.000
2015-01-30 15:05:37.500,2015-02-04 14:54:22.500
2015-02-04 15:00:00.000,2015-02-09 14:48:45.000
2015-02-09 14:54:22.500,2015-02-12 14:43:07.500
2015-02-12 14:48:45.000,2015-02-17 19:35:37.500
2015-02-17 19:41:15.000,2015-02-22 19:30:00.000
2015-02-22 19:35:37.500,2015-02-25 19:24:22.500
2015-02-25 19:30:00.000,2015-03-02 19:18:45.000
2015-03-02 19:24:22.500,2015-03-05 19:13:07.500
2015-03-05 19:18:45.000,2015-03-10 19:07:30.000
2015-03-10 19:13:07.500,2015-03-15 19:01:52.500
2015-03-15 19:07:30.000,2015-03-18 18:56:15.000
2015-03-18 19:01:52.500,2015-03-23 18:50:37.500
2015-03-23 18:56:15.000,2015-03-26 18:45:00.000
2015-03-26 18:50:37.500,2015-03-31 18:39:22.500
2015-03-31 18:45:00.000,2015-04-06 02:26:15.000
2015-04-06 02:31:52.500,2015-04-09 02:20:37.500
2015-04-09 02:26:15.000,2015-04-14 02:15:00.000
2015-04-14 02:20:37.500,2015-04-17 02:09:22.500
2015-04-17 02:15:00.000,2015-04-22 02:03:45.000
2015-04-22 02:09:22.500,2015-04-27 01:58:07.500
2015-04-27 02:03:45.000,2015-04-30 01:52:30.000
2015-04-30 01:58:07.500,2015-05-05 01:46:52.500
2015-05-05 01:52:30.000,2015-05-08 01:41:15.000
2015-05-08 01:46:52.500,2015-05-13 01:35:37.500
2015-05-13 01:41:15.000,2015-05-18 01:30:00.000
2015-05-18 01:35:37.500,2015-05-21 01:24:22.500
2015-05-21 01:30:00.000,2015-05-26 05:26:15.000
2015-05-26 05:31:52.500,2015-05-29 05:20:37.500
2015-05-29 05:26:15.000,2015-06-03 05:15:00.000
2015-06-03 05:20:37.500,2015-06-08 05:09:22.500
2015-06-08 05:15:00.000,2015-06-11 05:03:45.000
2015-06-11 05:09:22.500,2015-06-16 04:58:07.500
2015-06-16 05:03:45.000,2015-06-19 04:52:30.000
2015-06-19 04:58:07.500,2015-06-24 04:46:52.500
2015-06-24 04:52:30.000,2015-06-29 05:31:52.500
2015-06-29 05:37:30.000,2015-07-02 08:09:22.500
2015-07-02 08:15:00.000,2015-07-07 12:11:15.000
2015-07-07 12:16:52.500,2015-07-10 12:05:37.500
2015-07-10 12:11:15.000,2015-07-15 12:00:00.000
2015-07-15 12:05:37.500,2015-07-20 11:54:22.500
2015-07-20 12:00:00.000,2015-07-23 11:48:45.000
2015-07-23 11:54:22.500,2015-07-28 11:43:07.500
2015-07-28 11:48:45.000,2015-07-31 11:37:30.000
2015-07-31 11:43:07.500,2015-08-05 11:31:52.500
2015-08-05 11:37:30.000,2015-08-10 11:26:15.000
2015-08-10 11:31:52.500,2015-08-13 11:20:37.500
2015-08-13 11:26:15.000,2015-08-18 11:15:00.000
2015-08-18 11:20:37.500,2015-08-21 11:09:22.500
2015-08-21 11:15:00.000,2015-08-26 11:03:45.000
2015-08-26 11:09:22.500,2015-08-31 10:58:07.500
2015-08-31 11:03:45.000,2015-09-03 10:52:30.000
2015-09-03 10:58:07.500,2015-09-08 14:54:22.500
2015-09-08 15:00:00.000,2015-09-11 14:48:45.000
2015-09-11 14:54:22.500,2015-09-16 14:43:07.500
2015-09-16 14:48:45.000,2015-09-21 14:37:30.000
2015-09-21 14:43:07.500,2015-09-24 15:33:45.000
2015-09-24 15:39:22.500,2015-09-29 17:15:00.000
2015-09-29 17:20:37.500,2015-10-04 18:00:00.000
2015-10-04 18:05:37.500,2015-10-07 18:45:00.000
2015-10-07 18:50:37.500,2015-10-12 19:30:00.000
2015-10-12 19:35:37.500,2015-10-15 20:15:00.000
2015-10-15 20:20:37.500,2015-10-20 21:00:00.000
2015-10-20 21:05:37.500,2015-10-25 21:45:00.000
2015-10-25 21:50:37.500,2015-10-28 22:30:00.000
2015-10-28 22:35:37.500,2015-11-02 23:15:00.000
2015-11-02 23:20:37.500,2015-11-06 00:00:00.000
2015-11-06 00:05:37.500,2015-11-11 00:45:00.000
2015-11-11 00:50:37.500,2015-11-16 01:30:00.000
2015-11-16 01:35:37.500,2015-11-19 02:15:00.000
2015-11-19 02:20:37.500,2015-11-24 03:00:00.000
2015-11-24 03:05:37.500,2015-11-27 07:35:37.500
2015-11-27 07:41:15.000,2015-12-02 11:54:22.500
2015-12-02 12:00:00.000,2015-12-07 12:39:22.500
2015-12-07 12:45:00.000,2015-12-10 13:24:22.500
2015-12-10 13:30:00.000,2015-12-15 14:09:22.500
2015-12-15 14:15:00.000,2015-12-18 14:54:22.500
2015-12-18 15:00:00.000,2015-12-23 15:50:37.500
2015-12-23 15:56:15.000,2015-12-29 21:05:37.500
2015-12-29 21:11:15.000,2016-01-04 21:50:37.500
2016-01-04 21:56:15.000,2016-01-07 22:35:37.500
2016-01-07 22:41:15.000,2016-01-12 23:20:37.500
2016-01-12 23:26:15.000,2016-01-18 00:05:37.500
2016-01-18 00:11:15.000,2016-01-21 04:41:15.000
2016-01-21 04:46:52.500,2016-01-26 05:26:15.000
2016-01-26 05:31:52.500,2016-01-29 06:11:15.000
2016-01-29 06:16:52.500,2016-02-03 06:56:15.000
2016-02-03 07:01:52.500,2016-02-08 07:41:15.000
2016-02-08 07:46:52.500,2016-02-11 08:26:15.000
2016-02-11 08:31:52.500,2016-02-16 13:01:52.500
2016-02-16 13:07:30.000,2016-02-19 13:46:52.500
2016-02-19 13:52:30.000,2016-02-24 14:31:52.500
2016-02-24 14:37:30.000,2016-02-29 15:28:07.500
2016-02-29 15:33:45.000,2016-03-03 17:09:22.500
2016-03-03 17:15:00.000,2016-03-08 17:54:22.500
2016-03-08 18:00:00.000,2016-03-13 18:39:22.500
2016-03-13 18:45:00.000,2016-03-16 19:24:22.500
2016-03-16 19:30:00.000,2016-03-21 20:09:22.500
2016-03-21 20:15:00.000,2016-03-27 20:54:22.500
2016-03-27 21:00:00.000,2016-03-30 21:39:22.500
2016-03-30 21:45:00.000,2016-04-04 22:24:22.500
2016-04-04 22:30:00.000,2016-04-07 23:09:22.500
2016-04-07 23:15:00.000,2016-04-12 23:54:22.500
2016-04-13 00:00:00.000,2016-04-18 00:39:22.500
2016-04-18 00:45:00.000,2016-04-21 01:24:22.500
