Date,Open,High,Low,Close,Volume,Adj Close
2016-09-08,4554.149902,4569.620117,4485.470215,4542.200195,94568300,4542.200195
2016-09-07,4536.950195,4561.359863,4520.209961,4557.660156,75442800,4557.660156
2016-09-06,4556.350098,4557.950195,4523.439941,4529.959961,71272600,4529.959961
2016-09-05,4550.819824,4566.549805,4541.080078,4541.080078,000,4541.080078
2016-09-02,4461.290039,4548.040039,4446.50,4542.169922,105485900,4542.169922
2016-09-01,4448.029785,4490.910156,4421.970215,4439.669922,107456600,4439.669922
2016-08-31,4451.399902,4486.839844,4438.220215,4438.220215,112516300,4438.220215
2016-08-30,4439.680176,4475.02002,4438.419922,4457.490234,75965200,4457.490234
2016-08-29,4421.459961,4437.819824,4390.040039,4424.25,48533900,4424.25
2016-08-26,4399.459961,4455.609863,4387.709961,4441.870117,71774700,4441.870117
2016-08-25,4414.410156,4415.310059,4377.790039,4406.609863,64056700,4406.609863
2016-08-24,4389.169922,4453.72998,4382.709961,4435.470215,66667600,4435.470215
2016-08-23,4406.339844,4436.149902,4404.00,4421.450195,67974600,4421.450195
2016-08-22,4397.390137,4443.069824,4377.700195,4389.939941,65669900,4389.939941
2016-08-19,4436.089844,4436.870117,4373.75,4400.52002,74256600,4400.52002
2016-08-18,4441.200195,4447.25,4413.060059,4437.060059,62662600,4437.060059
2016-08-17,4475.129883,4478.580078,4415.330078,4417.680176,66460000,4417.680176
2016-08-16,4476.069824,4499.589844,4457.25,4460.439941,75577600,4460.439941
2016-08-15,4503.649902,4528.00,4494.490234,4497.859863,43395900,4497.859863
2016-08-12,4501.060059,4510.060059,4490.450195,4500.189941,62472700,4500.189941
2016-08-11,4471.299805,4503.950195,4446.459961,4503.950195,68621600,4503.950195
2016-08-10,4443.379883,4465.890137,4440.560059,4452.009766,68145500,4452.009766
2016-08-09,4412.859863,4468.339844,4410.720215,4468.069824,77065400,4468.069824
2016-08-08,4419.02002,4441.160156,4407.319824,4415.459961,70007000,4415.459961
2016-08-05,4362.939941,4416.660156,4361.580078,4410.549805,90951100,4410.549805
2016-08-04,4344.180176,4359.790039,4324.810059,4345.629883,85093300,4345.629883
2016-08-03,4346.310059,4347.939941,4293.339844,4321.080078,101785300,4321.080078
2016-08-02,4395.859863,4398.200195,4320.890137,4327.990234,105645700,4327.990234
2016-08-01,4469.990234,4477.439941,4395.330078,4409.169922,86698300,4409.169922
2016-07-29,4429.490234,4439.810059,4408.379883,4439.810059,124920500,4439.810059
2016-07-28,4447.209961,4474.669922,4420.580078,4420.580078,000,4420.580078
2016-07-27,4424.600098,4469.899902,4424.600098,4446.959961,109101100,4446.959961
2016-07-26,4385.319824,4405.660156,4353.620117,4394.77002,88135600,4394.77002
2016-07-25,4381.629883,4419.77002,4368.060059,4388.00,77833000,4388.00
2016-07-22,4365.379883,4398.27002,4345.22998,4381.100098,71605600,4381.100098
2016-07-21,4382.160156,4389.899902,4340.939941,4376.25,89183000,4376.25
2016-07-20,4354.569824,4391.569824,4333.359863,4379.759766,84591000,4379.759766
2016-07-19,4345.399902,4357.339844,4304.200195,4330.129883,84731100,4330.129883
2016-07-18,4375.089844,4408.129883,4334.359863,4357.740234,70379900,4357.740234
2016-07-15,4367.430176,4383.689941,4342.77002,4372.509766,85684600,4372.509766
2016-07-14,4375.669922,4402.22998,4345.439941,4385.52002,93281800,4385.52002
2016-07-13,4329.529785,4358.669922,4321.899902,4335.259766,116377200,4335.259766
2016-07-12,4272.450195,4342.669922,4270.990234,4331.379883,129060400,4331.379883
2016-07-11,4221.220215,4271.709961,4207.370117,4264.529785,93378500,4264.529785
2016-07-08,4106.649902,4210.339844,4102.680176,4190.680176,112231900,4190.680176
2016-07-07,4115.50,4167.879883,4110.240234,4117.850098,99510400,4117.850098
2016-07-06,4127.200195,4153.410156,4062.070068,4085.300049,138773700,4085.300049
2016-07-05,4203.970215,4216.060059,4148.790039,4163.419922,111925400,4163.419922
2016-07-04,4288.50,4288.660156,4233.00,4234.859863,000,4234.859863
2016-07-01,4261.089844,4288.720215,4218.100098,4273.959961,116072800,4273.959961
2016-06-30,4182.109863,4249.529785,4155.450195,4237.47998,146298700,4237.47998
2016-06-29,4139.370117,4206.350098,4128.080078,4195.319824,142748500,4195.319824
2016-06-28,4074.360107,4119.080078,4059.899902,4088.850098,179309200,4088.850098
2016-06-27,4073.719971,4115.470215,4012.199951,4030.300049,130042900,4030.300049
2016-06-24,4114.580078,4198.899902,4007.969971,4106.72998,415775700,4106.72998
2016-06-23,4404.680176,4490.549805,4392.52002,4465.899902,124533400,4465.899902
2016-06-22,4398.399902,4416.97998,4372.350098,4380.029785,92072300,4380.029785
2016-06-21,4335.890137,4382.910156,4321.459961,4367.240234,99917600,4367.240234
2016-06-20,4301.189941,4351.209961,4292.919922,4340.759766,114524100,4340.759766
2016-06-17,4179.439941,4218.529785,4170.169922,4193.830078,196645100,4193.830078
2016-06-16,4116.50,4162.370117,4109.819824,4153.009766,117520700,4153.009766
2016-06-15,4172.72998,4204.009766,4162.02002,4171.580078,122586800,4171.580078
2016-06-14,4175.209961,4199.540039,4127.870117,4130.330078,136119700,4130.330078
2016-06-13,4253.97998,4275.970215,4227.02002,4227.02002,115884600,4227.02002
2016-06-10,4390.810059,4390.810059,4301.100098,4306.720215,119451700,4306.720215
2016-06-09,4437.02002,4438.379883,4394.52002,4405.609863,95370600,4405.609863
2016-06-08,4461.279785,4473.290039,4435.350098,4448.72998,93531800,4448.72998
2016-06-07,4443.410156,4486.470215,4441.209961,4475.859863,96308900,4475.859863
2016-06-06,4407.009766,4435.629883,4407.009766,4423.379883,000,4423.379883
2016-06-03,4477.830078,4492.200195,4396.629883,4421.779785,111642400,4421.779785
2016-06-02,4468.839844,4486.560059,4447.620117,4466.00,93613500,4466.00
2016-06-01,4502.839844,4507.220215,4458.299805,4475.390137,92411400,4475.390137
2016-05-31,4532.319824,4536.629883,4496.859863,4505.620117,000,4505.620117
2016-05-30,4507.089844,4531.180176,4503.52002,4529.399902,39995000,4529.399902
2016-05-27,4498.430176,4518.220215,4493.060059,4514.740234,85290900,4514.740234
2016-05-26,4478.169922,4513.77002,4477.02002,4512.640137,103885200,4512.640137
2016-05-25,4457.850098,4490.169922,4445.790039,4481.640137,107680300,4481.640137
2016-05-24,4309.299805,4440.649902,4300.419922,4431.52002,104153000,4431.52002
2016-05-23,4344.890137,4357.080078,4300.180176,4325.100098,78807700,4325.100098
2016-05-20,4323.620117,4353.899902,4312.50,4353.899902,109632000,4353.899902
2016-05-19,4292.25,4314.22998,4274.569824,4282.540039,101435500,4282.540039
2016-05-18,4275.390137,4322.22998,4267.709961,4319.299805,87238900,4319.299805
2016-05-17,4325.109863,4362.330078,4273.859863,4297.569824,101426100,4297.569824
2016-05-16,4290.649902,4316.279785,4269.629883,4312.279785,48829700,4312.279785
2016-05-13,4264.77002,4335.149902,4253.129883,4319.990234,99597300,4319.990234
2016-05-12,4295.740234,4361.879883,4266.959961,4293.27002,103302300,4293.27002
2016-05-11,4335.140137,4340.580078,4289.379883,4316.669922,93288200,4316.669922
2016-05-10,4338.049805,4374.75,4320.290039,4338.209961,104155500,4338.209961
2016-05-09,4322.689941,4363.560059,4302.959961,4322.810059,112215100,4322.810059
2016-05-06,4290.410156,4311.490234,4245.169922,4301.240234,111464700,4301.240234
2016-05-05,4321.359863,4346.200195,4303.25,4319.459961,000,4319.459961
2016-05-04,4365.200195,4387.75,4317.279785,4324.22998,116952000,4324.22998
2016-05-03,4435.00,4437.649902,4364.009766,4371.97998,107768800,4371.97998
2016-05-02,4455.759766,4458.740234,4429.470215,4442.75,63246300,4442.75
2016-04-29,4500.430176,4508.830078,4428.589844,4428.959961,128212700,4428.959961
2016-04-28,4520.25,4557.359863,4482.370117,4557.359863,111361900,4557.359863
2016-04-27,4534.990234,4564.700195,4525.790039,4559.399902,106492200,4559.399902
2016-04-26,4557.00,4579.120117,4515.399902,4533.180176,100430500,4533.180176
2016-04-25,4561.919922,4574.459961,4522.22998,4546.120117,87927900,4546.120117
2016-04-22,4578.819824,4580.52002,4553.589844,4569.660156,100028400,4569.660156
2016-04-21,4607.689941,4607.689941,4551.330078,4582.830078,124963900,4582.830078
2016-04-20,4546.350098,4596.330078,4538.430176,4591.919922,115806900,4591.919922
2016-04-19,4521.600098,4577.870117,4521.600098,4566.47998,115227500,4566.47998
2016-04-18,4425.25,4517.080078,4424.759766,4506.839844,92413600,4506.839844
2016-04-15,4502.160156,4508.160156,4482.330078,4495.169922,110271800,4495.169922
2016-04-14,4487.220215,4515.00,4473.350098,4511.509766,125164800,4511.509766
2016-04-13,4407.029785,4490.310059,4404.580078,4490.310059,154790600,4490.310059
2016-04-12,4317.50,4348.399902,4269.100098,4345.910156,121266000,4345.910156
2016-04-11,4294.120117,4338.810059,4263.080078,4312.629883,103360100,4312.629883
2016-04-08,4259.100098,4315.589844,4258.509766,4303.120117,100861900,4303.120117
2016-04-07,4288.709961,4316.779785,4229.120117,4245.910156,98335800,4245.910156
2016-04-06,4262.299805,4284.640137,4243.02002,4284.640137,106043100,4284.640137
2016-04-05,4283.140137,4285.72998,4241.609863,4250.279785,131198900,4250.279785
2016-04-04,4311.189941,4378.049805,4280.899902,4345.220215,106194400,4345.220215
2016-04-01,4331.279785,4331.279785,4261.25,4322.240234,139045500,4322.240234
2016-03-31,4416.839844,4419.620117,4378.77002,4385.060059,110982200,4385.060059
2016-03-30,4387.359863,4466.50,4387.359863,4444.419922,100793300,4444.419922
2016-03-29,4354.029785,4382.97998,4333.330078,4366.669922,80842200,4366.669922
2016-03-24,4390.109863,4392.810059,4323.180176,4329.680176,109844400,4329.680176
2016-03-23,4442.589844,4467.859863,4396.100098,4423.97998,97919500,4423.97998
2016-03-22,4396.870117,4431.970215,4358.569824,4431.970215,113288300,4431.970215
2016-03-21,4425.839844,4481.109863,4415.930176,4427.799805,90434900,4427.799805
2016-03-18,4452.040039,4472.72998,4418.490234,4462.509766,259017000,4462.509766
2016-03-17,4501.680176,4501.680176,4367.439941,4442.890137,149291500,4442.890137
2016-03-16,4486.700195,4502.959961,4446.990234,4463.00,105409600,4463.00
2016-03-15,4474.259766,4488.779785,4450.160156,4472.629883,115811100,4472.629883
2016-03-14,4501.810059,4535.910156,4494.600098,4506.589844,125097000,4506.589844
2016-03-11,4430.240234,4492.790039,4421.950195,4492.790039,149823700,4492.790039
2016-03-10,4432.560059,4580.970215,4350.350098,4350.350098,175255300,4350.350098
2016-03-09,4405.950195,4458.77002,4397.97998,4425.649902,116109800,4425.649902
2016-03-08,4405.160156,4437.169922,4363.549805,4404.02002,109238900,4404.02002
2016-03-07,4436.370117,4458.819824,4406.899902,4442.290039,121147100,4442.290039
2016-03-04,4437.819824,4480.209961,4413.930176,4456.620117,132614700,4456.620117
2016-03-03,4430.899902,4430.899902,4392.580078,4416.080078,116721600,4416.080078
2016-03-02,4428.950195,4448.299805,4387.209961,4424.890137,120925400,4424.890137
2016-03-01,4343.930176,4406.950195,4328.799805,4406.839844,123159300,4406.839844
2016-02-29,4275.839844,4354.620117,4254.77002,4353.549805,122273800,4353.549805
2016-02-26,4297.870117,4352.390137,4292.52002,4314.569824,117629300,4314.569824
2016-02-25,4219.799805,4268.660156,4198.089844,4248.450195,000,4248.450195
2016-02-24,4232.47998,4233.299805,4117.490234,4155.339844,130494900,4155.339844
2016-02-23,4272.220215,4301.919922,4236.950195,4238.419922,100778200,4238.419922
2016-02-22,4260.620117,4303.899902,4259.259766,4298.700195,104477100,4298.700195
2016-02-19,4232.220215,4255.569824,4182.330078,4223.040039,115689200,4223.040039
2016-02-18,4255.069824,4279.189941,4212.589844,4239.759766,129413300,4239.759766
2016-02-17,4119.350098,4238.330078,4112.040039,4233.470215,154374300,4233.470215
2016-02-16,4157.299805,4157.299805,4086.830078,4110.660156,125207000,4110.660156
2016-02-15,4086.290039,4144.810059,4076.810059,4115.25,123815300,4115.25
2016-02-12,3949.159912,3995.060059,3922.709961,3995.060059,157391500,3995.060059
2016-02-11,3990.330078,3998.100098,3892.459961,3896.709961,000,3896.709961
2016-02-10,4027.080078,4115.169922,3987.48999,4061.199951,154266800,4061.199951
2016-02-09,4072.320068,4091.879883,3951.290039,3997.540039,192219900,3997.540039
2016-02-08,4217.450195,4220.850098,4046.639893,4066.310059,165143900,4066.310059
2016-02-05,4236.069824,4269.470215,4187.970215,4200.669922,179204000,4200.669922
2016-02-04,4276.169922,4279.120117,4176.47998,4228.529785,158951600,4228.529785
2016-02-03,4282.410156,4294.410156,4177.970215,4226.959961,152722600,4226.959961
2016-02-02,4368.919922,4377.569824,4253.509766,4283.990234,127965300,4283.990234
2016-02-01,4418.140137,4422.609863,4350.089844,4392.330078,106985100,4392.330078
2016-01-29,4386.850098,4417.02002,4340.189941,4417.02002,148804300,4417.02002
2016-01-28,4362.549805,4403.680176,4284.379883,4322.160156,145439700,4322.160156
2016-01-27,4349.790039,4380.359863,4319.359863,4380.359863,113439600,4380.359863
2016-01-26,4238.850098,4366.649902,4224.450195,4356.810059,127614400,4356.810059
2016-01-25,4365.149902,4365.149902,4291.859863,4311.330078,119945600,4311.330078
2016-01-22,4293.259766,4371.649902,4280.950195,4336.689941,154178800,4336.689941
2016-01-21,4129.700195,4234.649902,4113.580078,4206.399902,166740100,4206.399902
2016-01-20,4171.430176,4178.819824,4084.679932,4124.950195,156074200,4124.950195
2016-01-19,4267.77002,4308.089844,4251.529785,4272.259766,130260700,4272.259766
2016-01-18,4211.109863,4254.459961,4161.370117,4189.569824,126059700,4189.569824
2016-01-15,4305.439941,4319.470215,4178.870117,4210.160156,176801800,4210.160156
2016-01-14,4341.359863,4352.149902,4234.839844,4312.890137,166010000,4312.890137
2016-01-13,4426.759766,4465.560059,4374.02002,4391.939941,111469800,4391.939941
2016-01-12,4317.490234,4429.040039,4305.77002,4378.75,123293200,4378.75
2016-01-11,4333.209961,4383.919922,4312.740234,4312.740234,107025000,4312.740234
2016-01-08,4404.180176,4437.02002,4333.740234,4333.759766,124197200,4333.759766
2016-01-07,4346.100098,4424.140137,4323.549805,4403.580078,137701000,4403.580078
2016-01-06,4528.120117,4533.240234,4440.77002,4480.470215,104877300,4480.470215
2016-01-05,4573.540039,4575.450195,4481.700195,4537.629883,104182900,4537.629883
2016-01-04,4582.049805,4586.109863,4490.299805,4522.450195,130633900,4522.450195
2015-12-31,4657.02002,4667.52002,4637.060059,4637.060059,20218100,4637.060059
2015-12-30,4690.310059,4708.319824,4672.259766,4677.140137,56083400,4677.140137
2015-12-29,4648.790039,4701.359863,4648.790039,4701.359863,62749700,4701.359863
2015-12-28,4667.029785,4669.839844,4613.779785,4617.950195,44645300,4617.950195
2015-12-24,4670.859863,4671.680176,4651.439941,4663.180176,16313800,4663.180176
2015-12-23,4614.25,4686.089844,4614.25,4674.529785,101333700,4674.529785
2015-12-22,4596.549805,4604.790039,4526.859863,4567.600098,85380100,4567.600098
2015-12-21,4617.200195,4666.490234,4565.169922,4565.169922,114513000,4565.169922
2015-12-18,4629.560059,4672.350098,4601.390137,4625.259766,221520200,4625.259766
2015-12-17,4729.399902,4748.759766,4674.580078,4677.540039,148504100,4677.540039
2015-12-16,4621.470215,4664.200195,4593.919922,4624.669922,132766800,4624.669922
2015-12-15,4522.470215,4626.759766,4519.959961,4614.399902,165804900,4614.399902
2015-12-14,4572.370117,4623.160156,4472.649902,4473.069824,154702400,4473.069824
2015-12-11,4617.180176,4630.27002,4527.259766,4549.560059,151768100,4549.560059
2015-12-10,4617.540039,4661.040039,4596.339844,4635.060059,139944600,4635.060059
2015-12-09,4695.899902,4714.640137,4619.490234,4637.450195,171226800,4637.450195
2015-12-08,4750.419922,4757.200195,4656.560059,4681.859863,145488000,4681.859863
2015-12-07,4746.259766,4803.47998,4733.339844,4756.410156,103508000,4756.410156
2015-12-04,4715.689941,4740.470215,4670.990234,4714.790039,158222700,4714.790039
2015-12-03,4895.640137,4975.709961,4730.209961,4730.209961,204118500,4730.209961
2015-12-02,4925.240234,4942.120117,4886.859863,4905.759766,135040300,4905.759766
2015-12-01,4960.379883,4968.310059,4897.870117,4914.529785,127971100,4914.529785
2015-11-30,4917.149902,4974.359863,4901.290039,4957.600098,113125600,4957.600098
2015-11-27,4919.009766,4961.450195,4908.899902,4930.140137,73739100,4930.140137
2015-11-26,4884.350098,4956.080078,4883.27002,4946.02002,000,4946.02002
2015-11-25,4830.220215,4911.830078,4821.509766,4892.990234,116198900,4892.990234
2015-11-24,4863.810059,4865.419922,4773.97998,4820.279785,115225800,4820.279785
2015-11-23,4901.680176,4905.330078,4860.72998,4889.120117,96366200,4889.120117
2015-11-20,4929.339844,4934.290039,4879.490234,4910.970215,114731300,4910.970215
2015-11-19,4943.899902,4962.450195,4901.069824,4915.100098,000,4915.100098
2015-11-18,4901.120117,4918.140137,4879.359863,4906.720215,97351700,4906.720215
2015-11-17,4850.290039,4937.310059,4840.75,4937.310059,119347400,4937.310059
2015-11-16,4756.919922,4824.02002,4751.029785,4804.310059,108609700,4804.310059
2015-11-13,4835.689941,4860.529785,4762.330078,4807.950195,114037800,4807.950195
2015-11-12,4941.259766,4963.379883,4851.040039,4856.649902,122599900,4856.649902
2015-11-11,4919.100098,4973.899902,4917.089844,4952.509766,116077400,4952.509766
2015-11-10,4937.370117,4942.620117,4873.450195,4912.160156,112797400,4912.160156
2015-11-09,4978.839844,4983.77002,4906.47998,4911.169922,101330800,4911.169922
2015-11-06,4964.879883,5011.649902,4930.919922,4984.149902,150861200,4984.149902
2015-11-05,4967.939941,5008.060059,4935.220215,4980.040039,000,4980.040039
2015-11-04,4951.189941,4992.970215,4942.080078,4948.290039,141136400,4948.290039
2015-11-03,4920.02002,4936.180176,4895.839844,4936.180176,106982700,4936.180176
2015-11-02,4848.859863,4936.850098,4845.120117,4916.209961,113864200,4916.209961
2015-10-30,4895.029785,4909.160156,4865.160156,4897.660156,122869800,4897.660156
2015-10-29,4892.879883,4899.839844,4841.390137,4885.819824,188704100,4885.819824
2015-10-28,4857.850098,4907.839844,4848.50,4890.580078,000,4890.580078
2015-10-27,4885.089844,4896.459961,4847.069824,4847.069824,000,4847.069824
2015-10-26,4908.330078,4924.240234,4881.049805,4897.129883,98118000,4897.129883
2015-10-23,4840.319824,4947.02002,4840.319824,4923.640137,000,4923.640137
2015-10-22,4675.149902,4816.990234,4670.100098,4802.180176,154484900,4802.180176
2015-10-21,4691.370117,4716.569824,4642.939941,4695.100098,104452800,4695.100098
2015-10-20,4708.189941,4711.950195,4649.97998,4673.810059,93237900,4673.810059
2015-10-19,4697.52002,4744.970215,4684.52002,4704.069824,000,4704.069824
2015-10-16,4702.560059,4718.910156,4680.220215,4702.790039,108928800,4702.790039
2015-10-15,4651.77002,4683.75,4622.450195,4675.290039,000,4675.290039
2015-10-14,4608.419922,4660.430176,4580.839844,4609.029785,000,4609.029785
2015-10-13,4667.509766,4667.509766,4598.109863,4643.379883,116870400,4643.379883
2015-10-12,4705.220215,4713.410156,4663.339844,4688.700195,96002100,4688.700195
2015-10-09,4723.279785,4737.689941,4693.25,4701.390137,129585900,4701.390137
2015-10-08,4657.240234,4687.189941,4643.919922,4675.910156,109749100,4675.910156
2015-10-07,4680.850098,4730.299805,4654.279785,4667.339844,154754500,4667.339844
2015-10-06,4610.430176,4684.790039,4589.290039,4660.640137,000,4660.640137
2015-10-05,4543.069824,4631.839844,4528.02002,4616.899902,142138000,4616.899902
2015-10-02,4472.50,4518.390137,4386.100098,4458.879883,143984300,4458.879883
2015-10-01,4518.029785,4528.160156,4408.120117,4426.540039,149269600,4426.540039
2015-09-30,4433.759766,4474.720215,4413.080078,4455.290039,160356000,4455.290039
2015-09-29,4297.189941,4377.220215,4278.569824,4343.72998,148574600,4343.72998
2015-09-28,4452.240234,4470.069824,4337.279785,4357.049805,134411100,4357.049805
2015-09-25,4423.120117,4514.419922,4413.709961,4480.660156,134147500,4480.660156
2015-09-24,4434.700195,4455.049805,4309.419922,4347.240234,172337200,4347.240234
2015-09-23,4427.790039,4488.27002,4400.419922,4432.830078,143884400,4432.830078
2015-09-22,4582.919922,4582.919922,4415.970215,4428.509766,158626000,4428.509766
2015-09-21,4526.279785,4605.259766,4526.279785,4585.50,103003700,4585.50
2015-09-18,4623.100098,4623.100098,4495.049805,4535.850098,248859900,4535.850098
2015-09-17,4660.169922,4665.990234,4629.200195,4655.140137,92433200,4655.140137
2015-09-16,4610.160156,4653.339844,4604.080078,4645.839844,99264400,4645.839844
2015-09-15,4529.959961,4591.470215,4502.209961,4569.370117,102194600,4569.370117
2015-09-14,4554.709961,4596.75,4513.50,4518.149902,100294700,4518.149902
2015-09-11,4618.589844,4618.589844,4545.140137,4548.720215,000,4548.720215
2015-09-10,4615.720215,4665.830078,4584.290039,4596.529785,111380500,4596.529785
2015-09-09,4707.410156,4733.049805,4662.879883,4664.589844,111082900,4664.589844
2015-09-08,4581.660156,4655.080078,4575.609863,4598.259766,99964700,4598.259766
2015-09-07,4563.850098,4587.589844,4524.990234,4549.640137,67094800,4549.640137
2015-09-04,4607.910156,4611.049805,4500.950195,4523.080078,133313100,4523.080078
2015-09-03,4601.75,4692.299805,4589.97998,4653.790039,135856000,4653.790039
2015-09-02,4558.00,4599.759766,4517.810059,4554.919922,103217500,4554.919922
2015-09-01,4586.330078,4599.22998,4499.490234,4541.160156,138326600,4541.160156
2015-08-31,4636.439941,4657.759766,4608.620117,4652.950195,90060900,4652.950195
2015-08-28,4663.97998,4675.129883,4624.109863,4675.129883,102147900,4675.129883
2015-08-27,4612.27002,4686.669922,4589.52002,4658.180176,152983100,4658.180176
2015-08-26,4499.22998,4582.209961,4430.75,4501.049805,156232400,4501.049805
2015-08-25,4458.089844,4596.240234,4431.830078,4564.859863,221636500,4564.859863
2015-08-24,4465.47998,4540.129883,4230.490234,4383.459961,323292800,4383.459961
2015-08-21,4704.27002,4775.720215,4630.990234,4630.990234,156577700,4630.990234
2015-08-20,4867.450195,4882.109863,4774.870117,4783.549805,116307600,4783.549805
2015-08-19,4939.299805,4949.120117,4884.100098,4884.100098,91668100,4884.100098
2015-08-18,4972.790039,5000.279785,4956.120117,4971.25,67103200,4971.25
2015-08-17,4996.759766,5025.709961,4923.009766,4984.830078,80693900,4984.830078
2015-08-14,4987.060059,5017.220215,4940.72998,4956.470215,75630400,4956.470215
2015-08-13,5006.009766,5023.939941,4972.580078,4986.850098,95687200,4986.850098
2015-08-12,5051.490234,5051.720215,4907.330078,4925.430176,148968600,4925.430176
2015-08-11,5184.209961,5184.209961,5094.47998,5099.029785,000,5099.029785
2015-08-10,5179.839844,5197.649902,5133.629883,5195.410156,75338800,5195.410156
2015-08-07,5187.870117,5190.350098,5152.890137,5154.75,92833800,5154.75
2015-08-06,5186.549805,5217.799805,5177.950195,5192.109863,85599700,5192.109863
